"Species","PC1","PC2","PC3","Range_size","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial"
"Schiffornis_turdina",-0.298395120983001,0.0295612666876495,-0.0673079085427126,16.1340563399375,50,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,0
"Schiffornis_virescens",-0.724907657070574,0.256605817419711,-0.0178615759587952,14.5771368302768,50,0,0,0,0,0,50,0,0,0,0,0,0,100,0,0,0
"Schistochlamys_melanopis",-0.155803431563015,-0.29042073656083,-0.00337431731265311,15.9677818265444,50,0,0,0,0,0,50,0,0,0,0,0,0,20,70,10,0
"Schistochlamys_ruficapillus",-0.189610242152615,-0.374290041001515,0.0103185641344093,15.0427702860395,50,0,0,0,0,0,50,0,0,0,0,0,0,70,30,0,0
"Schoeniophylax_phryganophilus",-0.959884319072009,0.39462516488202,-0.175349917284512,15.03911397591,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Sclateria_naevia",-0.630982576463098,-0.12417021696481,0.0400660972766403,15.7593629352309,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Sclerurus_caudacutus",-0.259233281205072,0.021910636294189,0.0257505025092009,15.6738089431583,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Sclerurus_mexicanus",-0.595291330373201,-0.0387157633740063,-0.00858411582740981,15.9502631323893,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Sclerurus_rufigularis",-0.764479334296505,0.121106406160068,-0.0779708747591707,15.6137909430777,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Sclerurus_scansor",-0.254132991937064,-0.0919758930889291,0.0889400848312034,15.0500430432447,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Scotocerca_inquieta",-2.02007526618102,0.463783949286832,-0.0593199669161419,15.734090835794,70,0,0,0,0,0,0,0,30,0,0,0,50,50,0,0,0
"Scytalopus_pachecoi",-1.75186987402391,0.254950298476071,0.340356715274492,12.2022356280311,100,0,0,0,0,0,0,0,0,0,0,0,60,30,10,0,0
"Scytalopus_speluncae",-1.70683098704387,0.27111367302281,0.166395534054077,13.0405619696839,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Seicercus_castaniceps",-2.30855199549479,0.295012882115642,-0.105785181949494,15.0354442481026,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"Seicercus_poliogenys",-2.04393363498732,0.188355288508101,-0.133711762799848,14.3784023464948,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Seicercus_whistleri",-1.89608649079176,0.338916583088483,-0.199726453400957,13.6343357045732,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
"Seiurus_aurocapilla",-1.01828320000698,0.169915938370925,-0.0189644706296543,15.1629834233508,70,0,10,0,0,0,10,0,10,0,0,0,80,20,0,0,0
"Seiurus_motacilla",-0.777099452578861,-0.0435835057154127,-0.0676275431894008,15.140069169852,80,0,10,10,0,0,0,0,0,0,0,0,50,50,0,0,0
"Seiurus_noveboracensis",-1.10413307932966,0.206720080830339,-0.092304192510369,15.6402421248424,90,0,0,10,0,0,0,0,0,0,0,0,80,20,0,0,0
"Selasphorus_rufus",-3.05436727381494,-0.596802817837654,0.576649387727856,14.5829339452623,10,0,0,0,0,0,0,90,0,0,0,0,0,60,40,0,0
"Selasphorus_sasin",-2.87198467555503,-0.662476467765997,0.429564764299049,11.9945974215342,10,0,0,0,0,0,0,90,0,0,0,0,0,40,60,0,0
"Selenidera_gouldii",2.4372935343281,-1.68116013114697,0.0945933979145539,14.7077569555217,0,0,0,0,0,0,100,0,0,0,0,0,0,33,33,33,0
"Selenidera_maculirostris",2.26766301232943,-1.53790558378132,0.0763333304015723,14.0930817382908,20,0,0,0,0,0,80,0,0,0,0,0,0,20,40,40,0
"Sephanoides_sephaniodes",-2.2790607279514,-0.349503136433964,0.137570526989923,15.5802448262354,0,0,0,0,0,0,0,100,0,0,0,0,0,40,40,20,0
"Serinus_atrogularis",-1.32434387345228,-0.229139742302237,-0.0323232120180189,15.3802846482798,10,0,0,0,0,0,10,0,70,10,0,0,50,0,50,0,0
"Serinus_gularis",-0.771522453528661,-0.404449022551591,-0.104564127210835,15.3671783035335,20,0,0,0,0,0,20,0,20,40,0,0,33,33,33,0,0
"Serinus_mozambicus",-1.29503298964992,-0.303545393633229,0.0119171803682322,16.3861874061921,10,0,0,0,0,0,0,0,50,40,0,0,50,0,50,0,0
"Serinus_serinus",-1.38784638383543,-0.110556045840123,-0.0491323919931385,15.2010832598673,0,0,0,0,0,0,0,0,100,0,0,0,60,40,0,0,0
"Serinus_thibetanus",-1.49338626686086,-0.144525904014699,-0.00591125322353281,14.4535229357447,0,0,0,0,0,0,0,0,100,0,0,0,20,0,0,80,0
"Serpophaga_munda",-2.02373347337196,0.0672136502696302,-0.21899200139313,14.8187139830762,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Serpophaga_nigricans",-1.64323550340359,0.0983544800740251,-0.170124515912154,15.3073778932887,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Serpophaga_subcristata",-2.02192431811976,0.132647715544349,-0.0890406298595942,15.7137761974559,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0
"Setophaga_ruticilla",-1.58433226725987,0.0799837793373628,-0.235274136561945,15.7119087835611,80,0,0,0,0,0,10,0,10,0,0,0,0,0,80,20,0
"Sialia_currucoides",-0.480271236829954,0.428102203985749,-0.160137815162429,15.0750890679737,60,0,0,0,0,0,30,0,10,0,0,0,100,0,0,0,0
"Sialia_mexicana",-0.691089945073167,0.472214894408972,-0.111901084675458,14.7956182768494,70,0,0,0,0,0,20,0,10,0,0,0,100,0,0,0,0
"Sialia_sialis",-0.594382639956895,0.235361336727045,-0.0490153735432834,15.3957888315983,70,0,0,0,0,0,30,0,0,0,0,0,100,0,0,0,0
"Sicalis_citrina",-1.46711925525676,-0.128517028730409,0.0527756282557058,14.7623610677832,0,0,0,0,0,0,0,0,100,0,0,0,10,60,30,0,0
"Sicalis_flaveola",-0.784191869475492,-0.397759791279351,-0.0496846691178452,16.1217257287011,0,0,0,0,0,0,0,0,100,0,0,0,40,60,0,0,0
"Sicalis_luteola",-1.03908477545635,-0.322287702735711,0.0687073205417382,15.4285786477788,0,0,0,0,0,0,0,0,100,0,0,0,30,70,0,0,0
"Sigelus_silens",-0.538082443620208,0.298264665950816,-0.183220433503079,14.2499240998064,80,0,0,0,0,0,10,10,0,0,0,0,80,10,10,0,0
"Sirystes_sibilator",0.0241967651344653,-0.410326059015028,-0.114340803485366,15.9735538476726,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,0
"Sitta_canadensis",-1.54947008706283,-0.0908129228657018,-0.0416887611091026,16.5037587707541,50,0,0,0,0,0,0,0,50,0,0,0,0,33,33,33,0
"Sitta_carolinensis",-0.774192965723532,0.0263613699187451,-0.0531594143317069,16.2594357108886,50,0,0,0,0,0,0,0,50,0,0,0,0,33,33,33,0
"Sitta_castanea",-0.914362540068471,-0.0682969076962039,0.0412213325211886,15.2041936815047,70,0,0,0,0,0,0,0,30,0,0,0,0,0,60,40,0
"Sitta_europaea",-0.717169922856427,-0.0974414484017751,-0.0711376295082358,17.2141151557131,70,0,0,0,0,0,0,10,10,10,0,0,33,33,33,0,0
"Sitta_frontalis",-1.25258005260123,0.0791782114844359,0.0945957009417889,15.8911101883917,100,0,0,0,0,0,0,0,0,0,0,0,0,20,50,30,0
"Sitta_himalayensis",-1.2352820504967,-0.0378178549695799,0.00599740510944413,13.7471310708653,70,0,0,0,0,0,0,0,30,0,0,0,0,20,50,30,0
"Sitta_neumayer",-0.500394010212756,-0.195487695418214,0.0335533757955121,14.7077569555217,50,0,0,0,0,0,0,0,50,0,0,0,80,10,10,0,0
"Sitta_oenochlamys",-1.18815840790004,0.0467287765738917,0.0518298954551811,13.4369765319328,100,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0
"Sitta_pygmaea",-1.4699143923753,-0.0504641506874248,-0.0569087986666464,15.0427702860395,60,0,0,0,0,0,0,0,40,0,0,0,0,0,40,60,0
"Sittasomus_griseicapillus",-0.986372828808821,0.0783914975234876,-0.319710269402549,16.4944009829879,90,0,0,0,0,0,0,0,0,10,0,0,0,0,50,50,0
"Spartonoica_maluroides",-1.65897310668996,0.224325984891094,0.00471643435921065,14.2971769547657,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Sphenoeacus_afer",-0.659324677003814,0.348437134858873,0.0434729990188422,13.7603762835262,80,0,0,0,0,0,0,0,20,0,0,0,100,0,0,0,0
"Sphyrapicus_nuchalis",0.305647731629325,-0.198748026162715,-0.0648548132909935,14.7526522574412,50,0,0,0,0,0,10,30,10,0,0,0,0,20,40,40,0
"Sphyrapicus_ruber",0.60014604685101,-0.405660955320622,-0.0979356296468067,14.1745747132498,70,0,0,0,0,0,0,0,0,30,0,0,0,0,20,80,0
"Sphyrapicus_thyroideus",0.437743072666355,-0.165763902211245,-0.202767828210406,14.2171342985716,50,0,0,0,0,0,20,30,0,0,0,0,10,20,50,20,0
"Sphyrapicus_varius",0.352946568300826,-0.225608944215867,-0.0574264409488199,15.8673936647859,50,0,0,0,0,0,10,30,10,0,0,0,0,30,40,30,0
"Spilornis_cheela",3.26515788715485,0.0589743424797867,-0.232607293058941,16.137726068466,10,20,60,10,0,0,0,0,0,0,0,0,50,0,25,25,0
"Spilornis_holospilus",3.34023194462964,0.24077954182278,-0.219949724815501,13.5885262247275,10,20,60,10,0,0,0,0,0,0,0,0,50,0,25,25,0
"Spizaetus_melanoleucus",3.56988842762501,0.353366250408328,-0.280356040087388,16.2364713357852,0,80,20,0,0,0,0,0,0,0,0,0,30,10,10,30,20
"Spizaetus_ornatus",3.74547062087412,0.491595731199467,-0.163387888255433,16.287156033548,0,90,10,0,0,0,0,0,0,0,0,0,10,20,50,20,0
"Spizaetus_tyrannus",3.77568547659496,0.453518845955061,-0.332262695914189,16.1795731743828,0,60,40,0,0,0,0,0,0,0,0,0,20,20,30,20,10
"Spizella_atrogularis",-1.35770685496143,0.0704192294320634,-0.146226316799846,14.2971769547657,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0
"Spizella_breweri",-1.37081599387116,0.0648693134742495,-0.164086924381131,14.5829339452623,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0
"Spizella_pallida",-1.41861122703921,0.078545246997401,-0.108452700688406,14.3422973627923,20,0,0,0,0,0,0,0,60,20,0,0,80,10,10,0,0
"Spizella_passerina",-1.27449561720263,-0.00705162374150897,-0.112789482652026,15.4722749109944,40,0,0,0,0,0,0,0,60,0,0,0,80,10,10,0,0
"Spizixos_semitorques",-0.111917919366145,0.0233318161495217,-0.0264036110223622,14.8457426456854,50,0,0,0,0,0,50,0,0,0,0,0,0,20,40,40,0
"Spizocorys_conirostris",-1.04578008596185,-0.202581455369659,-0.0720198300616731,14.4335887314817,10,0,0,0,0,0,0,0,90,0,0,0,100,0,0,0,0
"Sporophila_americana",-1.17874147750109,-0.576006540828403,0.0488624034763641,14.5654407960067,0,0,0,0,0,0,20,0,60,20,0,0,80,20,0,0,0
"Sporophila_ardesiaca",-1.329659463469,-0.482932759752164,0.046354770699183,13.7990907555797,20,0,0,0,0,0,0,0,80,0,0,0,60,40,0,0,0
"Sporophila_bouvreuil",-1.66320869968318,-0.377312092433335,0.0672164307531082,15.5118609802847,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,0,0
"Sporophila_caerulescens",-1.40373252177202,-0.439751313378297,-0.0098959739006842,15.7822714227857,20,0,0,0,0,0,0,0,80,0,0,0,50,50,0,0,0
"Sporophila_collaris",-0.955461220101447,-0.68379568933672,0.0184526497972779,15.2196023030441,20,0,0,0,0,0,0,0,80,0,0,0,0,100,0,0,0
"Sporophila_falcirostris",-1.10702360354869,-0.84507831299567,0.01795248711985,13.1673134169325,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0
"Sporophila_frontalis",-0.99608215056665,-0.602093504940419,-0.179358557556481,13.2363061609467,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0
"Sporophila_hypoxantha",-1.57820556085788,-0.344066625837113,0.0677252285658866,14.7077569555217,20,0,0,0,0,0,0,0,80,0,0,0,50,50,0,0,0
"Sporophila_leucoptera",-0.841028636077656,-0.782773659827794,0.0916961234584264,15.3750627053936,20,0,0,0,0,0,0,0,80,0,0,0,70,30,0,0,0
"Sporophila_melanogaster",-1.48244214985416,-0.477444425156569,0.0320034495081354,13.906979613625,20,0,0,0,0,0,0,0,80,0,0,0,50,50,0,0,0
"Sporophila_minuta",-1.6724290518506,-0.39296852854969,0.00033267864321318,15.1367524181095,10,0,0,0,0,0,0,0,90,0,0,0,50,50,0,0,0
"Sporophila_nigricollis",-1.38276658227575,-0.531266671516193,0.00253701862587952,16.0281510245827,20,0,0,0,0,0,0,0,80,0,0,0,30,70,0,0,0
"Sporophila_plumbea",-1.3188167691969,-0.609944311126971,-0.00517357527825024,15.6199574569754,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0
"Sporophila_schistacea",-1.18759878040781,-0.491300871580329,0.0673111893081429,14.9102811445152,20,0,0,0,0,0,0,0,80,0,0,0,80,20,0,0,0
"Sporophila_torqueola",-1.4279763466627,-0.414689328836893,-0.0957819535928557,14.5713059126965,20,0,0,0,0,0,0,0,80,0,0,0,40,40,20,0,0
"Sporopipes_squamifrons",-1.25308515170054,-0.485205325013421,0.0896242169949537,14.8368140181422,20,0,0,0,0,0,0,0,80,0,0,0,50,50,0,0,0
"Spreo_bicolor",0.437428436365296,0.405199422165211,0.263085482791946,13.9405022755782,40,0,0,0,0,10,30,10,0,10,0,0,100,0,0,0,0
"Stachyris_nigriceps",-1.22486144144601,0.0131417101410992,0.0635250551772742,15.140069169852,70,0,0,0,0,0,10,10,10,0,0,0,0,100,0,0,0
"Stachyris_pyrrhops",-1.72649146214822,0.213209252501991,-0.0527487439442447,12.8953802989769,80,0,0,0,0,0,20,0,0,0,0,0,40,50,10,0,0
"Stelgidopteryx_ruficollis",-1.3407116928667,0.327799064062526,0.0333808121674382,16.4649105565315,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0
"Stelgidopteryx_serripennis",-1.53187022876463,0.643878332831214,0.0240096882616049,14.8633642408007,100,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0
"Stenostira_scita",-1.94342427774512,0.25335202021006,-0.296122804310743,14.2003271915981,100,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0
"Stephanophorus_diadematus",-0.055206167428923,-0.0407833266212616,-0.131615723057036,14.2336635895517,20,0,0,0,0,0,50,0,0,30,0,0,0,30,70,0,0
"Stephanoxis_lalandi",-2.75124571767588,-0.427104771482912,0.355674190126122,14.1832327699729,10,0,0,0,0,0,0,90,0,0,0,0,0,60,20,10,10
"Stigmatopelia_chinensis",0.368601871428036,1.16188059238899,0.375433428702444,16.6752970114323,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0
"Stigmatopelia_senegalensis",-0.182688447794507,1.177117047029,0.200767996105864,17.4130819769535,10,0,0,0,0,0,10,10,70,0,0,0,60,40,0,0,0
"Streptopelia_bitorquata",0.603586832401273,1.01917481277362,0.214089564202851,14.2579562663225,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0
"Streptopelia_capicola",0.359287127570418,1.13985503632122,0.287811779299018,16.2275823891611,20,0,0,0,0,0,10,10,40,20,0,0,100,0,0,0,0
"Streptopelia_decaocto",0.586974282036112,1.10855126821288,0.162891600332052,17.1598167170877,10,0,0,0,0,0,30,0,40,20,0,0,80,10,10,0,0
"Streptopelia_orientalis",0.672657594079885,1.45032132910807,0.357310357345496,16.1795731743828,0,0,0,0,0,0,20,0,40,40,0,0,100,0,0,0,0
"Streptopelia_semitorquata",0.660213972663554,1.09231394672135,0.266005728993921,16.6188096855869,10,0,0,0,0,0,20,0,40,30,0,0,80,10,10,0,0
"Streptopelia_tranquebarica",-0.0394131331078141,0.942859474147344,0.398818360158646,16.2626737058817,0,0,0,0,0,0,0,0,60,40,0,0,100,0,0,0,0
"Streptoprocne_biscutata",0.0942910692527755,0.88525793817788,0.249925949459699,14.4402777160393,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"Streptoprocne_rutila",-1.57953732786405,0.918832436060372,0.163513197021768,14.8232697979452,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"Streptoprocne_zonaris",0.19673855524224,0.793149693789291,0.117094333231779,16.2286978381451,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"Strix_aluco",2.48942947523325,0.45465651487697,-0.00354748597049226,16.8130100834609,10,80,10,0,0,0,0,0,0,0,0,10,70,10,10,0,0
"Strix_huhula",2.36662760330387,0.244068679447238,-0.0388553311093263,15.9764274125368,80,0,0,0,20,0,0,0,0,0,0,0,10,10,10,70,0
"Strix_hylophila",2.37889103556495,0.186626362658473,-0.0873147138255039,13.8484834619186,30,70,0,0,0,0,0,0,0,0,0,0,20,10,10,60,0
"Strix_leptogrammica",3.03159397423122,0.329563370675929,0.286603106110981,15.9354260667268,10,80,10,0,0,0,0,0,0,0,0,10,70,20,0,0,0
"Strix_nebulosa",3.57632652872966,0.569513199592785,-0.173988667133927,17.0016303772662,10,70,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Strix_nigrolineata",2.53178721807206,0.303920132651877,0.000193716158409352,14.5476361798594,70,30,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Strix_occidentalis",2.91143495530772,0.41343816727218,-0.123466965372657,14.767180352354,10,80,10,0,0,0,0,0,0,0,0,0,70,20,10,0,0
"Strix_rufipes",2.3953019001052,0.3458487137884,-0.0823422638762668,13.9622422432361,0,100,0,0,0,0,0,0,0,0,0,0,0,10,40,40,10
"Strix_uralensis",3.34511869442713,0.418714481222006,-0.208033388962179,16.5873774333518,10,90,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Strix_virgata",2.22620635906673,0.156979866417588,-0.133529078162793,16.3591587358997,40,30,30,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Struthio_camelus",7.0968081688557,0.636535522690964,1.30475296603567,16.3650124106925,10,0,0,0,10,0,0,0,30,50,0,0,100,0,0,0,0
"Sturnella_loyca",1.16045825775122,-0.283240175899487,0.0641489933288625,14.8633642408007,50,0,0,0,0,0,0,0,50,0,0,0,70,20,10,0,0
"Sturnella_magna",0.780232585702507,-0.115927587898392,0.103167645725252,15.9821498881534,70,0,0,0,0,0,10,0,20,0,0,0,100,0,0,0,0
"Sturnella_militaris",-0.00122840589812596,-0.100588404243372,0.129347506375259,15.5209519503267,50,0,0,0,0,0,10,0,40,0,0,0,90,10,0,0,0
"Sturnella_neglecta",0.8007569505376,-0.108533984212737,0.163402853097641,15.7081634613942,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0
"Sturnella_superciliaris",0.139298073663853,-0.252194699179537,0.0309478562385668,15.8381708099193,40,0,0,0,0,0,20,0,40,0,0,0,90,10,0,0,0
"Sturnus_cineraceus",0.553483653446053,0.0637004886073669,0.113123782930215,14.8323196301765,60,0,10,0,0,0,30,0,0,0,0,0,80,20,0,0,0
"Sturnus_contra",0.752558003057902,-0.200730227379679,0.0814382896932313,15.4864260878602,20,0,20,0,0,0,20,20,10,10,0,0,80,20,0,0,0
"Sturnus_malabaricus",-0.114422035495886,-0.0304413431765668,0.0134251193565677,15.5802448262354,30,0,0,0,0,0,40,10,10,10,0,0,10,20,30,40,0
"Sturnus_nigricollis",1.25720639724603,0.259833218954375,0.0492019612440106,15.1499539264689,70,0,0,0,0,0,0,0,30,0,0,0,80,20,0,0,0
"Sturnus_pagodarum",-0.0767525068975267,0.196989642380877,0.0746233292837413,15.1433749571089,30,0,0,0,0,0,20,20,0,30,0,0,50,0,0,50,0
"Sturnus_philippensis",-0.440084698548465,0.0717792146486124,-0.0587919662497111,13.8116695250796,40,0,0,0,0,0,40,20,0,0,0,0,0,50,50,0,0
"Sturnus_sericeus",0.402701725686107,0.234219758472085,0.144303760583836,14.6660842765566,40,0,0,0,0,0,60,0,0,0,0,0,40,20,20,20,0
"Sturnus_unicolor",0.545424951367556,0.0103548303306429,0.150636557813655,14.3422973627923,20,20,20,0,0,0,10,0,20,10,0,0,50,50,0,0,0
"Sturnus_vulgaris",0.581134680902749,-0.0504112568774299,0.0740697575810458,17.4293204930052,20,0,10,0,0,10,30,10,20,0,0,0,80,20,0,0,0
"Sublegatus_modestus",-1.38976577391977,0.260714048139237,-0.0196919210511451,15.7193576064601,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Sublegatus_obscurior",-1.21777318993955,0.233215468441219,-0.0289742289112777,15.6220045402606,90,0,0,0,0,0,10,0,0,0,0,0,0,50,50,0,0
"Suiriri_suiriri",-1.01077481761735,0.0659608096056366,-0.205651698277114,15.8012538710672,70,0,0,0,0,0,30,0,0,0,0,0,0,50,50,0,0
"Surnia_ulula",2.04933431989856,0.287766528097951,0.0615558977631872,17.093988556341,0,90,0,0,10,0,0,0,0,0,0,0,80,20,0,0,0
"Surniculus_velutinus",0.0560297074473482,-0.0984560663089824,-0.190114130563319,13.5405170672531,100,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"Sylvia_atricapilla",-1.15280472453414,0.425771198078931,-0.129182308700966,16.2583540451118,50,0,0,0,0,0,30,10,10,0,0,0,0,0,100,0,0
"Sylvia_conspicillata",-1.89775000024687,0.450691959821851,-0.0740615982227552,15.3512205215034,70,0,0,0,0,0,20,10,0,0,0,0,50,50,0,0,0
"Sylvia_curruca",-1.54738276344365,0.457199747016593,-0.154989176562342,16.2637507118162,60,0,0,0,0,0,20,10,10,0,0,0,0,33,33,33,0
"Sylvia_deserticola",-1.87762012106853,0.434409739026523,-0.123094735721443,15.140069169852,80,0,0,0,0,0,20,0,0,0,0,0,40,60,0,0,0
"Sylvia_melanocephala",-1.51496123823614,0.386012878893682,-0.130109800852668,15.8689923859444,50,0,0,0,0,0,40,10,0,0,0,0,20,60,20,0,0
"Sylvia_nana",-1.87317660337338,0.432559625992386,-0.114221786774011,16.2797681377743,80,0,0,0,0,0,10,0,10,0,0,0,50,50,0,0,0
"Sylvia_subcaerulea",-1.25665231086375,0.326767370545774,-0.119548413231195,15.1063959638523,80,0,0,0,0,0,10,0,10,0,0,0,0,50,50,0,0
"Sylvia_undata",-1.74496568833052,0.486396299559168,-0.0583014240872715,14.9268104409809,70,0,0,0,0,0,30,0,0,0,0,0,0,100,0,0,0
"Sylvietta_rufescens",-1.64143299322923,0.0566318048904335,0.110728728196415,15.5254666298628,90,0,0,0,0,0,0,0,10,0,0,0,0,80,20,0,0
"Sylviorthorhynchus_desmursii",-1.28659079306926,0.420744553147498,-0.390091752462004,13.5239877872439,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Synallaxis_albescens",-1.43939513991776,0.159969903689522,-0.127930177067336,16.2913533111296,100,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0
"Synallaxis_cinerascens",-1.47979846646532,0.333983776137211,-0.0376067620021873,14.3048398227956,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Synallaxis_frontalis",-1.31454501316148,0.203729718786108,-0.0548871805615495,15.7193576064601,100,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0
"Synallaxis_gujanensis",-1.02711599459743,0.116034535025764,-0.0215164609840311,15.523211837884,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Synallaxis_ruficapilla",-1.31089910962912,0.230021939945779,-0.082047493199414,14.2087660545249,100,0,0,0,0,0,0,0,0,0,0,0,20,60,20,0,0
"Synallaxis_rutilans",-1.11751961736628,0.121115885926224,-0.0221224797230684,15.7062855268532,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Synallaxis_scutata",-1.37492888361471,0.207810066683894,0.0752282525382389,15.3322754393788,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Synallaxis_spixi",-1.40225270827364,0.294221949037242,-0.116050771526575,14.4600803328377,100,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0
"Syndactyla_dimidiata",-0.414364290659751,0.0458409980902965,-0.0493394340676445,14.5595410766747,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Syndactyla_rufosuperciliata",-0.508288591212394,-0.0219840468917972,-0.0683131655928579,14.8002802882098,100,0,0,0,0,0,0,0,0,0,0,0,20,30,50,0,0
"Syrrhaptes_paradoxus",0.80412862708782,1.15483818474277,0.472253406794211,15.9920860936798,0,0,0,0,0,0,0,0,70,30,0,0,70,30,0,0,0
"Tachornis_squamata",-1.95691578613986,0.800394997854608,-0.013991062330068,16.1713426760234,100,0,0,0,0,0,0,0,0,0,0,0,0,10,40,20,30
"Tachuris_rubrigastra",-2.00143411188187,0.290312951096067,-0.0387088863931494,15.2904283388202,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Tachycineta_albilinea",-1.30022871405422,0.25599181797425,0.0649385848181776,14.4535229357447,100,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0
"Tachycineta_albiventer",-1.24388908115925,0.167071442669688,0.110465571476395,16.3192332766913,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Tachycineta_bicolor",-1.18516530982132,0.573927978610571,0.0425523954875144,15.1822147803283,90,0,0,0,0,0,10,0,0,0,0,0,20,20,20,20,20
"Tachycineta_leucorrhoa",-1.1306275206752,0.187251600148728,-0.117936623087509,15.5521348721851,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Tachycineta_meyeni",-1.36615897659596,0.418450276824194,-0.054400112944244,15.2010832598673,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Tachycineta_thalassina",-1.37943855340485,0.531712944043194,-0.139816096563366,14.4858882034206,100,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20
"Tachyphonus_coronatus",-0.200422945072299,-0.318575410697779,-0.0625537319155537,14.4402777160393,60,0,0,0,0,0,20,0,20,0,0,0,0,20,40,40,0
"Tachyphonus_cristatus",-0.5119721752066,-0.39969903434063,-0.173141676994607,15.8365220051475,30,0,0,0,0,0,50,0,10,10,0,0,0,10,20,70,0
"Tachyphonus_luctuosus",-1.11501378360356,-0.313700547963291,-0.0498320449895505,15.9934975263582,80,0,0,0,0,0,20,0,0,0,0,0,0,20,50,30,0
"Tachyphonus_rufus",0.0139397631756772,-0.461208059897248,-0.0263485266971452,15.9050747270019,60,0,0,0,0,0,30,0,10,0,0,0,20,50,10,10,10
"Tachyphonus_surinamus",-0.574458151766545,-0.22009122921026,-0.193327987666292,15.5322006608302,50,0,0,0,0,0,40,0,10,0,0,0,0,40,40,20,0
"Tangara_cayana",-0.923901951621908,-0.120804502473113,-0.00417491825651295,15.8097645595717,10,0,0,0,0,0,90,0,0,0,0,0,0,30,40,30,0
"Tangara_cyanocephala",-1.15341683573185,-0.0792952508616487,0.162063735665296,13.6923228946954,0,0,0,0,0,0,100,0,0,0,0,0,0,20,20,60,0
"Tangara_cyanoptera",-0.939760874298206,-0.0551232474303152,0.138538056008707,13.2797911969453,20,0,0,0,0,0,80,0,0,0,0,0,0,20,60,20,0
